Category|Descript
video|{"username": "josguarnizo", "event_source": "browser", "name": "load_video", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-14T15:27:29.026252+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "host": "opencampus.utpl.edu.ec", "session": "2e6c3029f6ad2ae848b842c9621f8470", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "context": {"user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/event"}, "ip": "172.18.4.169", "event": "{\"code\": \"W3QqknVtHGw\", \"id\": \"84e98c49a6184798b41a07302ca7cae8\"}", "event_type": "load_video"},
video|{"username": "josguarnizo", "event_type": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state", "ip": "172.18.4.169", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "host": "opencampus.utpl.edu.ec", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "accept_language": "es-ES,es;q=0.8", "event": "{\"POST\": {\"youtube_is_available\": [\"true\"]}, \"GET\": {}}", "event_source": "server", "context": {"course_user_tags": {}, "user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state"}, "time": "2016-11-14T15:27:29.937973+00:00", "page": null},
video|{"username": "josguarnizo", "event_source": "browser", "name": "play_video", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-14T15:27:40.963601+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "host": "opencampus.utpl.edu.ec", "session": "2e6c3029f6ad2ae848b842c9621f8470", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "context": {"user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/event"}, "ip": "172.18.4.169", "event": "{\"code\": \"W3QqknVtHGw\", \"id\": \"84e98c49a6184798b41a07302ca7cae8\", \"currentTime\": 0.003999948501586914}", "event_type": "play_video"},
video|{"username": "josguarnizo", "event_source": "browser", "name": "seek_video", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-14T15:27:43.132149+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "host": "opencampus.utpl.edu.ec", "session": "2e6c3029f6ad2ae848b842c9621f8470", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "context": {"user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/event"}, "ip": "172.18.4.169", "event": "{\"code\": \"W3QqknVtHGw\", \"type\": \"onSlideSeek\", \"id\": \"84e98c49a6184798b41a07302ca7cae8\", \"new_time\": 148, \"old_time\": 1.94989604196167}", "event_type": "seek_video"},
video|{"username": "josguarnizo", "event_source": "browser", "name": "play_video", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-14T15:27:49.505907+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "host": "opencampus.utpl.edu.ec", "session": "2e6c3029f6ad2ae848b842c9621f8470", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "context": {"user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/event"}, "ip": "172.18.4.169", "event": "{\"code\": \"W3QqknVtHGw\", \"id\": \"84e98c49a6184798b41a07302ca7cae8\", \"currentTime\": 148}", "event_type": "play_video"},
video|{"username": "josguarnizo", "event_type": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state", "ip": "172.18.4.169", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "host": "opencampus.utpl.edu.ec", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "accept_language": "es-ES,es;q=0.8", "event": "{\"POST\": {\"saved_video_position\": [\"00:02:33\"]}, \"GET\": {}}", "event_source": "server", "context": {"course_user_tags": {}, "user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state"}, "time": "2016-11-14T15:27:54.802550+00:00", "page": null},
video|{"username": "josguarnizo", "event_source": "browser", "name": "pause_video", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-14T15:27:54.815496+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "host": "opencampus.utpl.edu.ec", "session": "2e6c3029f6ad2ae848b842c9621f8470", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "context": {"user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/event"}, "ip": "172.18.4.169", "event": "{\"code\": \"W3QqknVtHGw\", \"id\": \"84e98c49a6184798b41a07302ca7cae8\", \"currentTime\": 153.16073288746642}", "event_type": "pause_video"},
video|{"username": "josguarnizo", "event_type": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state", "ip": "172.18.4.169", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "host": "opencampus.utpl.edu.ec", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "accept_language": "es-ES,es;q=0.8", "event": "{\"POST\": {\"saved_video_position\": [\"00:02:33\"]}, \"GET\": {}}", "event_source": "server", "context": {"course_user_tags": {}, "user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state"}, "time": "2016-11-14T15:32:44.064142+00:00", "page": null},
video|{"username": "josguarnizo", "event_type": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/transcript/translation/en", "ip": "172.18.4.169", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "host": "opencampus.utpl.edu.ec", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "accept_language": "es-ES,es;q=0.8", "event": "{\"POST\": {}, \"GET\": {\"videoId\": [\"W3QqknVtHGw\"]}}", "event_source": "server", "context": {"course_user_tags": {}, "user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/transcript/translation/en"}, "time": "2016-11-14T15:32:45.406497+00:00", "page": null},
video|{"username": "josguarnizo", "event_source": "browser", "name": "load_video", "accept_language": "es-ES,es;q=0.8", "time": "2016-11-14T15:32:45.976150+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "page": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "host": "opencampus.utpl.edu.ec", "session": "2e6c3029f6ad2ae848b842c9621f8470", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "context": {"user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/event"}, "ip": "172.18.4.169", "event": "{\"code\": \"W3QqknVtHGw\", \"id\": \"84e98c49a6184798b41a07302ca7cae8\"}", "event_type": "load_video"},
video|{"username": "josguarnizo", "event_type": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state", "ip": "172.18.4.169", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "host": "opencampus.utpl.edu.ec", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "accept_language": "es-ES,es;q=0.8", "event": "{\"POST\": {\"youtube_is_available\": [\"true\"]}, \"GET\": {}}", "event_source": "server", "context": {"course_user_tags": {}, "user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/xmodule_handler/save_user_state"}, "time": "2016-11-14T15:32:46.535111+00:00", "page": null},
video|{"username": "josguarnizo", "event_type": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/transcript/translation/en", "ip": "172.18.4.169", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36", "host": "opencampus.utpl.edu.ec", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/courseware/98f91ff6ec8d42768b1eb404c27eae5a/e995bae5cd114ad7942c8cf39556a5e4/", "accept_language": "es-ES,es;q=0.8", "event": "{\"POST\": {}, \"GET\": {\"videoId\": [\"W3QqknVtHGw\"]}}", "event_source": "server", "context": {"course_user_tags": {}, "user_id": 3139, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/courses/course-v1:UTPL+EFHE+2016/xblock/block-v1:UTPL+EFHE+2016+type@video+block@84e98c49a6184798b41a07302ca7cae8/handler/transcript/translation/en"}, "time": "2016-11-14T15:34:24.993361+00:00", "page": null}]
curso|edx.course.enrollment.activated
curso|{"username": "jdatiaja", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.9", "time": "2018-03-28T21:30:10.340181+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "c7c566dea57dcd281e29b3bb5311168f", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE-Ed8+2018_1/about", "context": {"user_id": 16846, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE-Ed8+2018_1", "path": "/change_enrollment"}, "ip": "170.244.211.17", "event": {"course_id": "course-v1:UTPL+EFHE-Ed8+2018_1", "user_id": 16846, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "MarenaFranco", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en;q=0.6", "time": "2018-03-28T22:12:27.020362+00:00", "agent": "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "78c6791f502d83729ee0195c4565b638", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE-Ed8+2018_1/about", "context": {"user_id": 16838, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE-Ed8+2018_1", "path": "/change_enrollment"}, "ip": "181.198.17.35", "event": {"course_id": "course-v1:UTPL+EFHE-Ed8+2018_1", "user_id": 16838, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ElizabethCadme", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-10-24T14:35:53.350178+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "soer.utpl.edu.ec", "session": "61990d621389caee15cfa22274d5e295", "referer": "http://soer.utpl.edu.ec/home/", "context": {"user_id": 118, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/course/"}, "ip": "172.17.26.153", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 118, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ElizabethCadme", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-10-24T14:37:31.739991+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "soer.utpl.edu.ec", "session": "61990d621389caee15cfa22274d5e295", "referer": "http://soer.utpl.edu.ec/course_team/course-v1:UTPL+EFHE+2016", "context": {"user_id": 118, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/course_team/course-v1:UTPL+EFHE+2016/viejose@hotmail.es"}, "ip": "172.17.26.153", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3139, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ElizabethCadme", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-10-24T14:37:45.451983+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "soer.utpl.edu.ec", "session": "61990d621389caee15cfa22274d5e295", "referer": "http://soer.utpl.edu.ec/course_team/course-v1:UTPL+EFHE+2016", "context": {"user_id": 118, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/course_team/course-v1:UTPL+EFHE+2016/renzo_12_95@hotmail.com"}, "ip": "172.17.26.153", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3140, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "mpcabrera", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-10-24T17:29:15.726208+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "518350344e574d25fb2b857b3d308db4", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 887, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.113.100.5", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 887, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "lgcabrera2016", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-10-24T17:38:23.284235+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "005c2ea03e220e5acba82df6c852adc2", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 885, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.113.100.5", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 885, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ncabrera2016", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-10-24T17:39:00.533108+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "77c6d6fc5e3b3f49671d13a46ec8dfb2", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 989, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.113.100.5", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 989, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "carloscarrera", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-419,es;q=0.8", "time": "2016-10-24T17:39:28.265051+00:00", "agent": "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "680f82e64ecf0730627c03766fde13c6", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2924, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.113.100.5", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2924, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Andres_hd1", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-10-24T17:58:27.356582+00:00", "agent": "Mozilla/5.0 (Windows NT 5.1; rv:19.0) Gecko/20100101 Firefox/19.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "1a1e8e285b5ea414da3d094af82662d6", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 2355, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.198.91.26", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 2355, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Cris_Franco", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-US,es-419;q=0.8,es;q=0.6", "time": "2016-10-24T20:01:20.623447+00:00", "agent": "Mozilla/5.0 (Linux; Android 4.4.2; SM-G800H Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "69f77d72749ed91cf11e995c9713f983", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 927, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "190.63.150.152", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 927, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "dfalvarado", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-10-24T22:59:37.966374+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "100ec4d3553e7a7e743fe6495fd6716d", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1925, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "200.110.93.210", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1925, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "amirkaheh", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "en-US,en;q=0.5", "time": "2016-10-25T01:17:04.799133+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "82fa33ed8be98fb73647b0f20b4b2dcd", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 3206, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "181.196.52.182", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3206, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "GianeGuerrero", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-MX,es-ES;q=0.9,es;q=0.7,es-AR;q=0.6,es-CL;q=0.4,en-US;q=0.3,en;q=0.1", "time": "2016-10-25T02:04:59.164536+00:00", "agent": "Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "7516e908aec75762e860d47368ebd795", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 3110, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "191.100.148.40", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3110, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "Ximena_mireya", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-10-25T08:59:58.359741+00:00", "agent": "Mozilla/5.0 (Linux; Android 4.4.2; SM-T231 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Safari/537.36", "page": null, "host": "opencampus.utpl.edu.ec", "session": "b7aac71b5a44d240f96b01c40de8082e", "referer": "http://opencampus.utpl.edu.ec/courses/course-v1:UTPL+EFHE+2016/about", "context": {"user_id": 886, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/change_enrollment"}, "ip": "181.113.99.248", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 886, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ElizabethCadme", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8", "time": "2016-10-25T22:02:46.302907+00:00", "agent": "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36", "page": null, "host": "soer.utpl.edu.ec", "session": "61990d621389caee15cfa22274d5e295", "referer": "http://soer.utpl.edu.ec/course_team/course-v1:UTPL+EFHE+2016", "context": {"user_id": 118, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/course_team/course-v1:UTPL+EFHE+2016/magonzalez4@utpl.edu.ec"}, "ip": "172.17.26.153", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 3152, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
curso|{"username": "ahrevelo", "event_source": "server", "name": "edx.course.enrollment.activated", "accept_language": "es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3", "time": "2016-11-01T22:01:42.928573+00:00", "agent": "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0", "page": null, "host": "opencampus.utpl.edu.ec", "session": "309d915b149fcb29e2e7962766b54d49", "referer": "http://opencampus.utpl.edu.ec/account/finish_auth?course_id=course-v1%3AUTPL%2BEFHE%2B2016&enrollment_action=enroll&next=%2Fdashboard", "context": {"user_id": 1084, "org_id": "UTPL", "course_id": "course-v1:UTPL+EFHE+2016", "path": "/api/commerce/v0/baskets/"}, "ip": "181.198.151.34", "event": {"course_id": "course-v1:UTPL+EFHE+2016", "user_id": 1084, "mode": "honor"}, "event_type": "edx.course.enrollment.activated"},
